"","Molecule.ChEMBL.ID","Smiles","Standard.Relation","Standard.Value","Document.ChEMBL.ID","Molar","pIC50","Bioactivity.Class"
"11911","CHEMBL3291359","Nc1ncnc2c1ncn2[C@@H]1O[C@@]2(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CO[C@@H]1[C@@H]2O","'='","86270.0","CHEMBL3286168",8.627e-05,4.06414020196212,"inactive"
"12011","CHEMBL364520","O=C(O)C(=O)/C=C(\O)c1cccc(N2CCCC2)c1","'='","84000.0","CHEMBL1140440",8.4e-05,4.07572071393812,"inactive"
"12111","CHEMBL4546003","CC[C@]1(O)[C@H](n2ccc(=O)[nH]c2=O)O[C@](F)(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]1O","'='","84000.0","CHEMBL4393666",8.4e-05,4.07572071393812,"inactive"
"12211","CHEMBL198005","O=C(O)C(=O)/C=C(\O)c1ccc(Cc2cccc(Cl)c2)s1","'='","82000.0","CHEMBL1140440",8.2e-05,4.08618614761628,"inactive"
"12311","CHEMBL197953","CCCCS(=O)(=O)N1CCCC(Cc2ccc(Cl)cc2)(/C(O)=C/C(=O)C(=O)O)C1","'='","81400.0","CHEMBL1140440",8.14e-05,4.0893755951108,"inactive"
"12411","CHEMBL426244","COc1ccccc1CCNc1ncnc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc12","'='","80000.0","CHEMBL1144286",8e-05,4.09691001300806,"inactive"
"12511","CHEMBL372675","O=C(O)C(=O)/C=C(\O)c1ccsc1Cc1cccc(F)c1","'='","80000.0","CHEMBL1140440",8e-05,4.09691001300806,"inactive"
"12611","CHEMBL205086","O=C(O)c1nc(-c2sccc2[N+](=O)[O-])n(Cc2ccccc2)c(=O)c1O","'='","79300.0","CHEMBL1138187",7.93e-05,4.1007268126824,"inactive"
"12711","CHEMBL2370191","CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)C(F)(F)C(F)(F)F","'='","79000.0","CHEMBL1130603",7.9e-05,4.10237290870956,"inactive"
"12811","CHEMBL214165","COc1ccc(-c2nc(/C=C/C(=O)O)cn2C2CCCCC2)cc1","'='","77300.0","CHEMBL1146030",7.73e-05,4.11182050608168,"inactive"
"13011","CHEMBL2372770","CC[C@H](C)[C@H](NC(=O)[C@@H](CC(=O)O)NC(=O)CCC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)O)C(C)C","'='","76000.0","CHEMBL1130869",7.6e-05,4.11918640771921,"inactive"
"13111","CHEMBL175685","O=C(O)c1ccc2c(c1)nc(-c1ccccn1)n2C1CCC1","'='","76000.0","CHEMBL1149223",7.6e-05,4.11918640771921,"inactive"
"13211","CHEMBL380997","CCC[C@]1(CC(=O)O)OCCc2c1sc1c(C)cc(F)c(C#N)c21","'>'","75000.0","CHEMBL1148590",7.5e-05,4.1249387366083,"inactive"
"13311","CHEMBL210593","Cc1cc(S(=O)(=O)N2CCC[C@H]2C(=O)O)c(N)cc1Cl","'>'","75000.0","CHEMBL1147722",7.5e-05,4.1249387366083,"inactive"
"13411","CHEMBL196042","O=C(O)C(=O)/C=C(\O)c1ccc(Cc2cccc(F)c2)s1","'='","74000.0","CHEMBL1140440",7.4e-05,4.13076828026902,"inactive"
"13511","CHEMBL181882","CCCCOCCCNc1ncnc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc12","'='","73000.0","CHEMBL1144286",7.3e-05,4.13667713987954,"inactive"
"13611","CHEMBL372498","O=C(O)/C(=C/c1ccc(Oc2ccccc2[N+](=O)[O-])cc1)NC(=O)c1ccccc1","'='","73000.0","CHEMBL1140265",7.3e-05,4.13667713987954,"inactive"
"13711","CHEMBL2371716","CCC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CS)C(=O)O)C(C)C","'='","71000.0","CHEMBL1145280",7.1e-05,4.14874165128092,"inactive"
"13811","CHEMBL1790303","CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)O)C(C)C","'='","71000.0","CHEMBL1133484",7.1e-05,4.14874165128092,"inactive"
"13911","CHEMBL369234","COC(=O)CN1C(=O)/C(=C/c2cc3c(cc2[N+](=O)[O-])OCO3)SC1=S","'='","71000.0","CHEMBL1134702",7.1e-05,4.14874165128092,"inactive"
"14011","CHEMBL267752","CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CS)C(=O)N(C)CCc1ccccc1)C(c1ccccc1)c1ccccc1","'='","70000.0","CHEMBL1145951",7e-05,4.15490195998574,"inactive"
"1422","CHEMBL206511","C=CCn1c(-c2sccc2[N+](=O)[O-])nc(C(=O)O)c(O)c1=O","'='","69300.0","CHEMBL1138187",6.93e-05,4.15926676538819,"inactive"
"1432","CHEMBL225245","CC(C)C[C@H](NC(=O)C1(C2CCCCC2)Cc2ccccc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O","'='","69000.0","CHEMBL1149267",6.9e-05,4.16115090926274,"inactive"
"1442","CHEMBL111936","CCC1C(=O)N(S(C)(=O)=O)[C@H]2CCN(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)[C@H]12","'='","69000.0","CHEMBL1134977",6.9e-05,4.16115090926274,"inactive"
"1452","CHEMBL181773","Fc1ccc(-c2nc3ncnc(N4CCCCC4)c3nc2-c2ccc(F)cc2)cc1","'='","68000.0","CHEMBL1144286",6.8e-05,4.16749108729376,"inactive"
"1462","CHEMBL196421","O=C(O)C(=O)/C=C(\O)c1ccc(Cc2ccccc2)s1","'='","68000.0","CHEMBL1140440",6.8e-05,4.16749108729376,"inactive"
"1482","CHEMBL363178","O=C(O)/C(=C/c1ccc(-c2cccc(OC(F)(F)F)c2)o1)NC(=O)c1ccccc1","'='","66000.0","CHEMBL1140265",6.6e-05,4.18045606445813,"inactive"
"1492","CHEMBL4112513","C[C@@H](OP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@](C)(O)[C@@H]1O","'='","65000.0","CHEMBL3886878",6.5e-05,4.18708664335714,"inactive"
"1502","CHEMBL194460","O=C(O)C(=O)/C=C(\O)c1ccc(Cc2ccc(F)cc2)s1","'='","65000.0","CHEMBL1140440",6.5e-05,4.18708664335714,"inactive"
"1513","CHEMBL366853","O=C(O)CN1C(=O)/C(=C/c2cc([N+](=O)[O-])ccc2F)SC1=S","'='","64000.0","CHEMBL1134702",6.4e-05,4.19382002601611,"inactive"
"1522","CHEMBL177701","CCOC(=O)c1nc2cc(C(=O)O)ccc2n1C1CCCCC1","'='","62000.0","CHEMBL1149223",6.2e-05,4.20760831050175,"inactive"
"1532","CHEMBL307166","CCC[C@H](NC(=O)[C@@H]1C[C@@H](Cc2ccccc2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)O","'='","60000.0","CHEMBL1133484",6e-05,4.22184874961636,"inactive"
"1542","CHEMBL223585","C[C@@]1(O)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(N)nc1=O","'='","60000.0","CHEMBL1155141",6e-05,4.22184874961636,"inactive"
"1552","CHEMBL360256","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cccnc2n1OCc1ccccc1","'='","58000.0","CHEMBL1142034",5.8e-05,4.23657200643706,"inactive"
"1562","CHEMBL180689","Oc1ncnc2nc(-c3ccco3)c(-c3ccoc3)nc12","'='","58000.0","CHEMBL1144286",5.8e-05,4.23657200643706,"inactive"
"1572","CHEMBL176038","O=C(O)c1ccc2c(c1)nc(-c1cc3ccccc3o1)n2C1CCCCC1","'='","58000.0","CHEMBL1149223",5.8e-05,4.23657200643706,"inactive"
"1582","CHEMBL194900","Cc1ccc(/C(O)=C/C(=O)C(=O)O)o1","'='","58000.0","CHEMBL1140440",5.8e-05,4.23657200643706,"inactive"
"1592","CHEMBL2236425","Cc1cccc(CSc2nc(-c3ccc(F)cc3F)c(C#N)c(=O)[nH]2)c1","'='","57000.0","CHEMBL3046041",5.7e-05,4.24412514432751,"inactive"
"1602","CHEMBL223482","C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O","'='","56700.0","CHEMBL3120143",5.67e-05,4.24641694110709,"inactive"
"1613","CHEMBL4114490","Nc1ccn(C2OC(CO)[C@@H](O)[C@]23CCO3)c(=O)n1","'='","56700.0","CHEMBL3886868",5.67e-05,4.24641694110709,"inactive"
"1622","CHEMBL307012","CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C","'='","54000.0","CHEMBL1133484",5.4e-05,4.26760624017703,"inactive"
"1632","CHEMBL75558","CC(=O)N[C@H](C(=O)N[C@H](C(=O)N1C[C@H](OCc2cccc3ccccc23)C[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C)C1CCCCC1","'='","54000.0","CHEMBL1139454",5.4e-05,4.26760624017703,"inactive"
"1642","CHEMBL325667","COC(=O)c1ccccc1CCNC(=O)C(CS)NC(=O)[C@H](CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)OCC(C)C","'='","54000.0","CHEMBL1145951",5.4e-05,4.26760624017703,"inactive"
"1652","CHEMBL4212840","C#C[C@]1(O)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(=O)[nH]c1=O.CCN(CC)CC.CCN(CC)CC.CCN(CC)CC.CCN(CC)CC","'='","54000.0","CHEMBL4177623",5.4e-05,4.26760624017703,"inactive"
"1662","CHEMBL276969","O=C(O)CN(Cc1cccc(Br)c1)C(=O)c1ccc(Cl)cc1Cl","'='","53000.0","CHEMBL1144916",5.3e-05,4.27572413039921,"inactive"
"1672","CHEMBL1790289","CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)C(C)C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)O)C(C)C","'='","52000.0","CHEMBL1130869",5.2e-05,4.2839966563652,"inactive"
"1681","CHEMBL1790302","CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)CN)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)O)C(C)C","'='","52000.0","CHEMBL1130869",5.2e-05,4.2839966563652,"inactive"
"1692","CHEMBL177169","CC(=O)N[C@H](C(=O)N[C@H](C(=O)N1C[C@H](Oc2cccc(Br)c2)C[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C)C1CCCCC1","'='","52000.0","CHEMBL1139454",5.2e-05,4.2839966563652,"inactive"
"1702","CHEMBL2370189","CCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)NCc1ccccc1","'='","52000.0","CHEMBL1130603",5.2e-05,4.2839966563652,"inactive"
"1713","CHEMBL215001","O=C1CC(=O)OC(CCc2ccc(O)cc2)(C2CCCCC2)C1","'='","52000.0","CHEMBL1149470",5.2e-05,4.2839966563652,"inactive"
"1722","CHEMBL180951","COC(=O)C1CCCN1Nc1ncnc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc12","'='","51000.0","CHEMBL1144286",5.1e-05,4.29242982390206,"inactive"
"1732","CHEMBL109448","O=C(O)c1occc(=O)c1O","'='","51000.0","CHEMBL1146656",5.1e-05,4.29242982390206,"inactive"
"1742","CHEMBL4107429","C[C@@]1(N)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1c1cnn2c(N)ncnc12","'='","51000.0","CHEMBL3886946",5.1e-05,4.29242982390206,"inactive"
"1762","CHEMBL2236457","N#Cc1c(-c2ccc(Br)cc2)nc(SCC2CCCCO2)[nH]c1=O","'='","50118.72","CHEMBL3046041",5.011872e-05,4.30000002913909,"inactive"
"1772","CHEMBL222152","CC(C)C[C@H](NC(=O)C1Cc2ccccc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O","'='","50000.0","CHEMBL1149267",5e-05,4.30102999566398,"inactive"
"1782","CHEMBL16281","O=C(O)C(=O)CCc1ccccc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1792","CHEMBL183403","O=C(O)c1cnc(N(C(=O)c2ccc(Oc3ccccc3)cc2)C2CCS(=O)(=O)CC2)s1","'>'","50000.0","CHEMBL1144458",5e-05,4.30102999566398,"inactive"
"1802","CHEMBL362571","COc1nc(-c2cccc(O)c2)nc(C(=O)O)c1O","'>'","50000.0","CHEMBL1138789",5e-05,4.30102999566398,"inactive"
"1813","CHEMBL188428","Oc1cccc(-c2ncc(O)c(O)n2)c1","'>'","50000.0","CHEMBL1138789",5e-05,4.30102999566398,"inactive"
"1822","CHEMBL177767","O=C(O)C(=O)CC(=O)C(c1ccccc1)c1ccccc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1832","CHEMBL309579","Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1F","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1842","CHEMBL203976","O=C(O)c1nc(C2CCCCC2)nc(O)c1O","'>'","50000.0","CHEMBL1138187",5e-05,4.30102999566398,"inactive"
"1852","CHEMBL46789","CC(=O)CC(=O)C(=O)O","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1862","CHEMBL204900","O=C(O)c1nc(Cc2ccccc2)nc(O)c1O","'>'","50000.0","CHEMBL1138187",5e-05,4.30102999566398,"inactive"
"1872","CHEMBL307872","CO[C@]1(C)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1882","CHEMBL480143","C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1892","CHEMBL177968","O=C(O)C(=O)CC(=O)c1cccnc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1902","CHEMBL382966","O=C(O)C(=O)/C=C(\O)c1cccc(OCc2ccc(-c3ccccc3)cc2)c1","'='","50000.0","CHEMBL1140440",5e-05,4.30102999566398,"inactive"
"1913","CHEMBL194678","O=C(O)C(=O)/C=C(\O)c1cccc(OCc2cccc(Oc3ccccc3)c2)c1","'='","50000.0","CHEMBL1140440",5e-05,4.30102999566398,"inactive"
"1922","CHEMBL359910","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cccnc2n1C1CCCCC1","'='","50000.0","CHEMBL1142034",5e-05,4.30102999566398,"inactive"
"1932","CHEMBL311635","CC[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1942","CHEMBL1090","Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O","'='","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1952","CHEMBL425788","O=C(O)/C=C/c1cc(C2CCCCC2)c(-c2ccccn2)[nH]1","'>'","50000.0","CHEMBL1146881",5e-05,4.30102999566398,"inactive"
"1962","CHEMBL177826","O=C(CC(O)C(=O)O)c1ccccc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1972","CHEMBL177429","COC(=O)C(=O)CC(=O)c1ccccc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1982","CHEMBL3902813","O=C(Nc1c(OCc2ccc(Cl)cc2)cccc1C(=O)O)c1ccccc1","'>'","50000.0","CHEMBL3872248",5e-05,4.30102999566398,"inactive"
"1992","CHEMBL199039","O=C(O)C(=O)/C=C(\O)c1ccco1","'='","50000.0","CHEMBL1140440",5e-05,4.30102999566398,"inactive"
"2002","CHEMBL359522","CC(C)N(C(=O)c1ccc(Oc2ccccc2)cc1)c1nc(C(=O)O)cs1","'>'","50000.0","CHEMBL1144458",5e-05,4.30102999566398,"inactive"
"2013","CHEMBL186437","COc1c(O)nc(-c2ccc(Cl)cc2)nc1C(=O)O","'>'","50000.0","CHEMBL1138789",5e-05,4.30102999566398,"inactive"
"2022","CHEMBL178016","CC(C)(C)C(=O)CC(=O)C(=O)O","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"2032","CHEMBL183018","COc1nc(-c2cccs2)nc(C(=O)O)c1O","'='","50000.0","CHEMBL1137893",5e-05,4.30102999566398,"inactive"
"2042","CHEMBL183651","O=C(Nc1nc(C(=O)O)cs1)c1ccc(Oc2ccccc2)cc1","'>'","50000.0","CHEMBL1144458",5e-05,4.30102999566398,"inactive"
"2052","CHEMBL360125","O=C(Nc1ncc(C(=O)O)s1)c1ccc(Oc2ccccc2)cc1","'>'","50000.0","CHEMBL1144458",5e-05,4.30102999566398,"inactive"
"2062","CHEMBL75667","C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"2072","CHEMBL204488","CCCCc1nc(O)c(O)c(C(=O)O)n1","'>'","50000.0","CHEMBL1138187",5e-05,4.30102999566398,"inactive"
"2082","CHEMBL2311161","C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"2092","CHEMBL177776","CC(C)(C)c1ccc(C(=O)CC(=O)C(=O)O)cc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"2103","CHEMBL215351","CCCC1(CCc2ccc(OC)cc2)CC(=O)CC(=O)O1","'>'","50000.0","CHEMBL1149470",5e-05,4.30102999566398,"inactive"
"2113","CHEMBL175364","N#CCCCOc1ccc(OCc2ccccc2C#N)cc1/C(O)=C/C(=O)C(=O)O","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"2122","CHEMBL177835","CC1CCC(n2c(-c3ccccn3)nc3cc(C(=O)O)ccc32)CC1","'='","50000.0","CHEMBL1149223",5e-05,4.30102999566398,"inactive"
"2132","CHEMBL177529","O=C(O)C(=O)CC(=O)c1ccco1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"2142","CHEMBL213082","O=C(O)c1cc2nc(-c3ccccc3)n(C3CCCCC3)c2[nH]1","'>'","50000.0","CHEMBL1146030",5e-05,4.30102999566398,"inactive"
"2152","CHEMBL211712","O=C(O)c1ccc2cc(C3CCCCC3)c(-c3ccccc3)nc2c1","'>'","50000.0","CHEMBL1146030",5e-05,4.30102999566398,"inactive"
"2162","CHEMBL177297","O=C(O)C(=O)CC(=O)c1ccncc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"2172","CHEMBL181831","CC(C)N(C(=O)c1ccc(Oc2ccccc2)cc1)c1ncc(C(=O)O)s1","'>'","50000.0","CHEMBL1144458",5e-05,4.30102999566398,"inactive"
"2182","CHEMBL1464595","O=c1c2c(-c3ccco3)csc2nc(SCc2cn3cccnc3n2)n1-c1ccccc1","'='","49693.0","CHEMBL1201862",4.9693e-05,4.30370478381158,"inactive"
"2192","CHEMBL177588","O=C(O)c1ccc2c(c1)nc(-c1ccccn1)n2C1CCCCCC1","'='","49000.0","CHEMBL1149223",4.9e-05,4.30980391997149,"inactive"
"2202","CHEMBL181491","CS(=O)(=O)c1nc(-c2cccs2)nc(C(=O)O)c1O","'='","49000.0","CHEMBL1137893",4.9e-05,4.30980391997149,"inactive"
"2213","CHEMBL407691","Cc1ccc(-c2nc(O)c(O)c(C(=O)O)n2)s1","'='","48600.0","CHEMBL1138187",4.86e-05,4.31336373073771,"inactive"
"2222","CHEMBL214680","O=C1CC(=O)OC(CCc2ccccc2)(C2CCCC2)C1","'='","48000.0","CHEMBL1149470",4.8e-05,4.31875876262441,"inactive"
"2232","CHEMBL193508","O=C(O)/C(=C/c1ccc(Oc2ccccc2-c2ccccc2)cc1)NC(=O)c1ccccc1","'='","48000.0","CHEMBL1140265",4.8e-05,4.31875876262441,"inactive"
"2242","CHEMBL198098","Cc1coc(C)c1/C(O)=C/C(=O)C(=O)O","'='","48000.0","CHEMBL1140440",4.8e-05,4.31875876262441,"inactive"
"2252","CHEMBL1399109","O=C(CCl)Nc1nc(-c2ccco2)c(-c2ccco2)s1","'='","47828.0","CHEMBL1201862",4.7828e-05,4.32031777942752,"inactive"
"2262","CHEMBL2387643","O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2cccc(Oc3ccc(Cl)c(Cl)c3)c2)SC1=S","'='","47800.0","CHEMBL2384953",4.78e-05,4.32057210338788,"inactive"
"2272","CHEMBL174646","CCc1ccc(C(=O)CC(=O)C(=O)O)cc1","'='","47000.0","CHEMBL1139456",4.7e-05,4.32790214206428,"inactive"
"2282","CHEMBL73237","CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21","'='","47000.0","CHEMBL1149159",4.7e-05,4.32790214206428,"inactive"
"2292","CHEMBL195492","N#Cc1ccccc1Oc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)O)cc1","'='","47000.0","CHEMBL1140265",4.7e-05,4.32790214206428,"inactive"
"2302","CHEMBL306299","C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2cnc(N)nc21","'='","46000.0","CHEMBL1149159",4.6e-05,4.33724216831843,"inactive"
"2313","CHEMBL3195976","COc1ccc2[nH]c3c(=O)n(CCCC(=O)NC4CCCCC4C)c(=S)[nH]c3c2c1","'='","45706.0","CHEMBL1201862",4.5706e-05,4.34002678470368,"inactive"
"2322","CHEMBL326331","CC[C@H]1C(=O)N(S(C)(=O)=O)[C@H]2CCN(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)[C@H]12","'='","45000.0","CHEMBL1134977",4.5e-05,4.34678748622466,"inactive"
"2332","CHEMBL474496","N#Cc1c(Cl)cc(Cl)cc1COc1cccc(C(=O)/C=C(\O)C(=O)O)c1","'='","45000.0","CHEMBL4602603",4.5e-05,4.34678748622466,"inactive"
"2342","CHEMBL195087","CC(C)Oc1ccccc1Oc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)O)cc1","'='","44000.0","CHEMBL1140265",4.4e-05,4.35654732351381,"inactive"
"2352","CHEMBL199199","O=C(O)C(=O)/C=C(\O)c1ccccc1OCc1ccccc1","'='","44000.0","CHEMBL1140440",4.4e-05,4.35654732351381,"inactive"
"2362","CHEMBL368481","O=C(O)C(=O)CC(=O)c1ccccc1OCc1ccccc1","'='","44000.0","CHEMBL1139456",4.4e-05,4.35654732351381,"inactive"
"2372","CHEMBL174053","O=C(O)c1ccc2c(c1)nc(C(=O)c1ccccc1)n2C1CCCCC1","'='","44000.0","CHEMBL1149223",4.4e-05,4.35654732351381,"inactive"
"2382","CHEMBL76021","Cn1c(Cc2nc3cc(C(N)=O)ccc3[nH]2)nc2ccc(C(=O)Nc3cccc(C(=O)NCCCC(=O)O)c3)cc21","'='","43000.0","CHEMBL1133939",4.3e-05,4.36653154442041,"inactive"
"2392","CHEMBL1509648","Cc1ccc(/C=C/C(=O)Nc2ccc([N+](=O)[O-])c(NC(=O)/C=C/c3ccc(C)o3)c2)o1","'='","41317.0","CHEMBL1201862",4.1317e-05,4.38387121984228,"inactive"
"2402","CHEMBL112557","CC(C)C[C@H](NC(=O)[C@H](O)c1ccccc1Cl)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)O","'='","41000.0","CHEMBL1136041",4.1e-05,4.38721614328026,"inactive"
"2413","CHEMBL199198","O=C(O)C(=O)/C=C(\O)c1ccc(-c2ccc(F)c(Cl)c2)o1","'='","41000.0","CHEMBL1140440",4.1e-05,4.38721614328026,"inactive"
"2422","CHEMBL173276","C=CCN1C(=O)/C(=C/c2cc3c(cc2[N+](=O)[O-])OCO3)SC1=S","'='","40000.0","CHEMBL1134702",4e-05,4.39794000867204,"inactive"
"2432","CHEMBL2372768","CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)O)C(C)C","'='","40000.0","CHEMBL1130869",4e-05,4.39794000867204,"inactive"
"2442","CHEMBL117986","CC(C)C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccccc1)C(=O)N[C@@H](CS)C(=O)NCCc1ccccc1","'='","40000.0","CHEMBL1145951",4e-05,4.39794000867204,"inactive"
"2452","CHEMBL3904975","C[C@H](OP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@](C)(O)[C@@H]1O","'='","40000.0","CHEMBL3886878",4e-05,4.39794000867204,"inactive"
"2462","CHEMBL196211","COc1cccc(/C(O)=C/C(=O)C(=O)O)c1","'='","40000.0","CHEMBL1140440",4e-05,4.39794000867204,"inactive"
"2482","CHEMBL1446502","C=CCn1c(SCC(=O)NCCCC)nc2scc(-c3ccco3)c2c1=O","'='","37522.0","CHEMBL1201862",3.7522e-05,4.42571402088427,"inactive"
"2492","CHEMBL309915","COC(=O)c1ccccc1S(=O)(=O)NC(=O)C[C@H](NC(=O)c1ccc2nc(Cc3nc4cc(C(N)=O)ccc4[nH]3)n(C)c2c1)C(=O)OCc1ccccc1","'='","37000.0","CHEMBL1133939",3.7e-05,4.43179827593301,"inactive"
"2502","CHEMBL2236441","Cc1ccccc1-c1nc(SCc2cccc([N+](=O)[O-])c2)[nH]c(=O)c1C#N","'='","37000.0","CHEMBL3046041",3.7e-05,4.43179827593301,"inactive"
"2513","CHEMBL3198103","CCCCCOc1ccc(/C=c2\sc3nc(=O)c(-c4ccccc4)nn3c2=O)cc1OC","'>'","36268.0","CHEMBL1201862",3.6268e-05,4.44047639294211,"inactive"
"2522","CHEMBL1447158","COc1cc2cc3c(N)c(C(=O)Nc4sc(C)c(C)c4C#N)sc3nc2cc1OC","'>'","36268.0","CHEMBL1201862",3.6268e-05,4.44047639294211,"inactive"
"2532","CHEMBL1594488","Nc1c(C(=O)Nc2ccccc2F)sc2nc(-c3ccco3)ccc12","'>'","36268.0","CHEMBL1201862",3.6268e-05,4.44047639294211,"inactive"
